time_points	1	2	3	4	5	6	7	8	9	10	11	12	13	14
LRP11	3.18019	3.76536	2.9498125	2.70006375	2.84522625	2.51035875	2.6936125	3.0962975	3.2370075	3.2370075	3.44468875	3.44468875	1.76745625	2.60729375
FAM127B	4.804295	3.60398625	4.12309375	2.16331	2.354969625	3.1061275	2.94302375	3.74472125	3.6755375	3.3499	3.26288375	2.77668875	3.35170375	3.35970375
STON2	1.060175875	0.849087875	0.9099285	0.856784375	0.80364025	0.5210415	0.7643005	1.107458375	0.91095625	0.867440125	0.70194275	0.817723	0.85482325	0.882375875
STAU2	11.54181	9.43909625	6.91735375	7.60159125	5.35435125	7.4389375	7.10147625	6.33509625	9.9693	9.98202375	6.78863875	6.5563025	5.79673875	7.11093125
PALMD	0.622966125	0.5234525	0.554384	0.51759475	0.31714075	0.358267625	0.34434725	0.565364625	0.673192	0.633983875	0.689340875	0.600243	0.36790525	0.44681425
CCDC84	1.7779375	2.61072125	2.01239875	1.9293175	1.1625335	1.381119625	1.13123275	1.60436125	2.04981	1.99856625	1.594056125	1.99742875	1.202987875	1.90916375
RNPC3	4.28766375	3.753205	2.430483125	2.4267125	2.54964	2.7572725	3.31388	4.493405	4.43654625	4.23264625	3.655815	3.470254375	3.28469375	4.36872875
SFXN5	3.99324375	3.176714	2.36018425	2.095154	1.83012375	2.65637875	2.1393075	4.37273375	3.60219375	3.26454875	2.51899625	2.7294155	2.2415575	2.7270725
STC1	0.195211663	0.299697875	0.148619875	0.2260575	0.17420665	0.186489175	0.225156838	0.26581975	0.278098625	0.232794588	0.249520375	0.192561388	0.1883985	0.198258375
SALL4	1.8488075	1.35176175	1.469828625	1.294162	0.861997375	0.847196875	1.027301125	1.14087725	1.435910625	1.6620445	1.121246875	0.914398125	1.176678125	1.5124645
RP11-22B23.1	0.963175125	0.898131	0.74699475	0.79384825	0.591261375	0.55154425	0.72061275	0.990088875	1.033840125	0.79958325	0.76054625	0.83989	0.80304425	0.98716525
HSD17B8	1.362647875	1.3709875	1.31637825	0.92789375	0.7340825	1.101023625	1.223037875	1.3053555	1.39829425	1.805773125	1.351427125	1.1763775	1.397030875	0.909925375
P4HTM	2.80419	2.63115375	2.06899625	2.07588025	1.194498625	1.818448875	1.541826875	1.984045	1.79146875	2.35398275	1.557427125	1.9668575	2.115365375	2.15232375
ABHD5	1.80176175	1.9081625	1.04648675	1.151356875	1.256227	1.051808875	1.440505625	1.2016845	1.58939125	1.528574938	1.467758625	0.881461125	1.2471545	1.3565955
CCDC130	1.34599075	1.382968125	1.29667875	1.072549875	0.817420625	1.094459	0.9791285	1.759621875	1.221464	1.393282	1.39201825	1.103009625	0.842518625	1.60109375
CTH	1.411894125	1.201421813	0.9909495	1.152077125	0.900712	0.757737125	1.19381375	0.969381	1.42867425	1.415063375	1.196269625	0.883429375	0.831204688	0.77898
ZFAND2B	1.955937125	1.3246385	1.048398875	1.61686	0.82981775	1.017237125	1.63906	1.54642625	1.5491145	1.89657375	1.552962375	1.572691625	1.168882875	1.406592875
CLCC1	2.60507	2.1991225	2.02015375	1.6741165	1.32807925	1.592071625	2.08786375	2.09514	2.21529875	2.38221875	1.75632125	2.47828625	2.06474875	1.98690125
WBP5	5.02477375	3.5589725	3.32663375	3.04937125	2.8428925	2.048345	2.92122375	3.25341625	3.47583	2.93791875	3.1895375	3.2198325	2.44609	2.9571675
AP5S1	1.00804575	0.794580125	0.775925	0.53028625	0.434732625	0.450636313	0.46654	0.6620035	0.790088375	0.80018975	0.743355375	0.658307938	0.5732605	0.510589125
FZD4	0.179152375	0.190994125	0.150405125	0.129530963	0.120459188	0.124845488	0.148657338	0.1574723	0.181635875	0.088983763	0.086137588	0.089053344	0.0919691	0.102072375
RP3-460G2.2	1.769204	2.131329375	2.03517125	1.5707285	1.089522	1.481802875	2.123998938	2.766195	2.12411625	2.0742825	1.842139875	1.874428688	1.9067175	1.518757125
TMEM175	4.11195875	2.81689375	3.206335	2.478351	1.516718875	2.89231925	4.0780465	2.96970625	2.6590925	2.832702125	2.35101975	1.869337375	1.67795425	2.442144625
PDE6D	1.04930875	0.82572725	0.754599125	0.696998625	0.64870725	0.807108	0.66135	0.900562625	0.678976125	0.787586625	0.440717	0.486625063	0.532533125	0.827625375
FBXO5	0.809438875	0.8475295	0.939757375	0.999224125	0.3988885	0.3337975	0.670767375	0.842011	0.916190125	0.6154795	0.55888525	0.53801025	0.48556375	0.92669275
ZDHHC12	5.49602	4.20485625	4.64773875	4.95899625	2.34562625	3.47134625	3.23440375	5.04905625	4.3262375	4.64500125	3.5897425	3.72361125	5.01823125	4.47861125
TIA1	8.114035	6.95072375	5.62487625	5.20441125	4.75255125	4.83564375	6.32923	7.3866825	7.63453	7.05725625	6.82713125	6.06021375	5.91953	7.30519
FBXO46	1.67585325	1.609981125	1.68995125	1.15309075	1.015343875	0.99733425	1.28688225	2.01658375	1.57046	1.710192375	1.578466375	1.219674875	1.603923625	1.346329875
PGM2L1	0.7739315	0.91314625	0.6866625	0.5683455	0.544092438	0.519839375	0.635247125	0.445006125	0.8855885	1.042300125	0.873664688	0.70502925	0.647482125	0.67564925
ACYP1	1.800525125	1.761995	1.707403625	1.555369125	1.228450375	0.991077625	1.561061938	2.13104625	1.15678425	1.2411645	1.517168625	1.50275325	1.167444125	1.452951
ZNF445	0.331508125	0.312188375	0.327954625	0.19964525	0.241910625	0.261260375	0.282296	0.354321125	0.334945875	0.343390125	0.286478625	0.33762125	0.2834635	0.363145875
PNKP	3.548395	3.87083875	3.1742625	2.18516375	2.3243875	3.08988875	2.51695875	3.86074375	3.2255275	3.64277125	3.13752625	2.94818875	3.39899375	3.39981375
HAUS5	3.809385	3.00440125	2.54549625	2.3871675	1.98453875	2.11781125	1.68061375	2.879395	2.9931225	2.7566325	3.224205	2.450285	2.44114375	2.32736125
HECW1	2.46448625	2.25172875	1.022882375	1.376539463	1.018088375	1.302428125	1.241394125	1.83973125	1.19813075	2.02964725	0.94137475	1.732346425	1.2713375	1.44226925
LRRC14	1.882431625	1.69331375	1.27226725	0.90194725	0.927205375	1.06399425	1.367742	1.692956625	1.47550825	1.425289375	1.59859375	1.15549425	1.67781125	1.686504
DTYMK	5.42028875	4.6737775	4.5249425	4.85541625	3.611745	4.17439375	4.9374275	4.7734075	5.12943	5.54488875	4.17006	3.1056275	4.44725375	4.4140575
SLC25A28	2.031691375	1.611883	1.94035875	1.48527175	1.11410225	1.23289625	1.463205375	2.30542	1.441895375	1.876359625	1.3126455	1.052075125	1.50222975	1.405793125
PLCG1	5.13137	4.42451625	3.3952675	3.2692	3.6157625	4.03779375	3.48877375	4.75428625	4.37596375	4.59070875	3.22198125	3.7556675	2.74832625	4.295055
C18orf25	0.58586825	0.81951575	0.76037475	0.799821875	0.481228875	0.72217825	0.5270945	0.669699375	0.666054	0.710179375	0.556506875	0.4370795	0.35222075	0.5396275
TMEM117	3.3292025	3.29054375	3.21385625	2.33541775	3.05388125	1.9377315	1.992973375	3.3007525	4.07371625	3.8260775	2.5643825	3.052424875	2.1786275	3.82824
RSPRY1	0.965219625	1.273707375	1.175618625	0.971922813	0.768227	1.09304925	1.004179375	1.1862925	1.282712125	1.507171875	0.909605	0.912298438	0.914991875	1.237093625
C6orf203	0.659572063	0.672908625	0.702390625	0.70787275	0.7031195	0.424214	0.550959625	0.800767	0.872074	0.7466775	0.651266813	0.555856125	0.6462355	0.792072625
GLCCI1	1.827108125	2.3114575	1.205349875	1.159449375	1.153011875	0.971015625	1.194459375	1.928932125	1.89274875	1.494142625	1.328128625	1.316317875	1.304507125	1.089850375
CDS2	1.987125	1.532849125	1.370929125	1.175401	0.83317825	1.3645585	1.2645045	1.26410875	1.56185	1.25560425	1.576051375	1.21848075	1.236267375	1.127327625
ZBTB5	0.246705375	0.259506	0.255084	0.210199238	0.148789575	0.20403375	0.207218613	0.210403475	0.227212875	0.218483438	0.22162355	0.249282638	0.174079875	0.197052375
NRBP2	1.711662375	1.47424625	1.432735375	1.069992	0.76060075	0.71282875	0.546958125	0.847812875	0.869254875	1.099551	1.04010975	0.952395375	0.893803875	0.83190325
RAB23	0.5661385	0.687411125	0.282432375	0.460586125	0.352265125	0.3663625	0.35364725	0.503905	0.430149375	0.487693	0.49869125	0.5096895	0.339107125	0.513234375
PPIL3	5.4789875	5.02505375	4.80141875	5.36454	3.50529625	2.6079275	4.654735	4.93795	4.33033	4.25607125	4.25607125	3.22289125	3.22289125	2.45289125
CCDC127	1.75311575	1.753308	2.0335875	1.71943	1.35968225	1.671785	1.551713625	1.97529625	1.85671625	1.724602625	1.532486	1.6105825	1.2227525	1.72788175
C21orf58	1.293388625	0.5255695	0.46679225	0.405552875	0.40023375	0.394914625	0.560707625	1.046597875	0.928054375	0.8322145	0.7868945	0.572410625	0.572410625	0.46679225
AC006465.3	8.812	9.32942	7.67267375	7.93341875	7.498105	5.37966375	6.2979025	7.92320625	10.684565	9.20768875	8.5832825	8.09902625	7.4275025	8.70175625
OXLD1	2.49334125	2.37540125	2.14211875	1.7521325	1.424891125	1.313137	1.91115975	1.96122125	1.97500875	1.911236875	1.9382425	2.037922	2.42898625	1.861653375
C4orf29	0.902450375	0.653527	0.61239	0.6849205	0.5336025	0.43255125	0.69697225	0.5725045	0.679324875	0.644793875	0.350273625	0.589365625	0.397446625	0.713823
PPP1R21	1.366924	0.965847	0.89571375	0.7135955	0.6417365	0.546639125	0.849246875	0.84553825	1.07014875	0.922158125	1.16235525	1.04149975	0.660653625	0.778183688
C19orf55	1.347481625	1.395551625	1.04946175	1.3003005	0.6884355	1.1610015	1.151382375	1.2694915	1.21621025	1.2898465	1.2020635	1.333148875	0.975904	1.060845125
CDK10	3.8679875	3.42570375	3.3474575	2.95185375	2.0154675	2.36947375	2.54087875	2.50702625	2.856875	3.14308625	3.4469675	2.99373875	2.2455375	2.62243375
AC013268.5	1.39845675	1.483559	1.31279125	0.995879875	0.716917625	1.267958125	1.3205325	1.44037875	1.248151	1.27921225	1.110720875	1.319641125	1.51336	1.200603375
ABCB8	2.617998375	1.8105675	2.03432875	1.903960125	1.66410125	1.42500125	2.19723875	2.25924875	1.819195	2.42526375	2.033677125	1.8667165	2.02013	2.3285275
KIF3A	1.89703825	1.2949365	1.0056725	1.555280625	0.961329875	0.888364	0.951673688	1.014983375	1.0864825	1.062344	1.282134	0.925956375	0.56977875	1.0464555
COQ10A	1.145649	1.264086	1.161184875	0.93729025	0.72935375	0.835834875	0.860939875	0.790778125	0.76935375	0.718271794	0.667189838	0.557899231	0.448608625	0.80489675
TTI1	1.954796125	2.44715375	2.2258075	2.348185	1.50750625	1.88564	2.6504725	3.02729	1.7940325	2.74961	2.212135	1.933795875	2.0883075	2.52034
CELSR2	0.369841625	0.247606625	0.29928025	0.252502625	0.236296375	0.20073625	0.2878175	0.339798375	0.291615625	0.443551125	0.269722375	0.275842875	0.281963375	0.313171
VPS18	1.31516225	1.17350275	1.015694	0.991449375	0.728772875	1.04144475	1.08036275	1.15831375	1.054519125	1.081979875	0.972651625	0.947703375	1.186585375	1.060838875
BACE1	2.14206375	2.53169125	1.6762395	1.095100375	1.512281	1.2772105	1.648822625	1.75163675	1.37270275	2.406324	1.864976625	1.32362925	1.88541375	1.513688625
OSBPL11	0.6485045	0.564408	0.4294815	0.340056875	0.51142075	0.43143625	0.544063625	0.589208625	0.647428375	0.515642875	0.414822125	0.43560225	0.411375875	0.638444625
FIGNL1	2.422865	1.65512625	1.5462725	1.599345	1.54434375	1.206326125	1.8196095	1.586694375	2.52024625	1.95828625	1.534065875	1.62938	1.317901625	1.513562375
AP4B1	2.133848375	1.82024125	1.74501375	1.71252125	1.654086625	1.674844875	1.67495	1.7183625	1.99783	1.772767438	1.547704875	2.131426625	1.015422375	1.89249325
RP2	0.230247313	0.322589875	0.284691875	0.25028925	0.217881625	0.238469125	0.2622935	0.21397575	0.319973	0.2132301	0.20781725	0.22311575	0.1546203	0.2381285
GMNN	4.464505	3.80082375	2.9909175	3.94720875	3.21367125	2.79135375	3.2467125	4.0819275	4.2117	3.55564625	3.41708	4.00033375	2.43843375	4.0599275
FTO	7.42192	6.47486	6.22452125	4.42955125	4.90118625	5.21400125	5.0076225	6.37333625	7.4425625	6.65197	6.01368	6.29068625	5.9064775	6.6385625
BBS1	1.532423	1.53934625	1.39070375	1.181779	0.97285425	1.43022525	1.5786965	1.519362	1.59456625	1.457384	1.354000063	1.250616125	1.46679625	1.5679055
DNAJC9	3.59123	3.1519625	2.0930025	1.991375	2.07826625	2.13835375	3.3875675	2.2266325	2.5962475	2.40560125	2.38574375	1.81474375	1.55261	2.49908125
TBC1D17	1.228663625	1.159947875	0.900559625	0.927183125	0.637631	0.799406875	0.726189625	0.825689125	1.144345125	1.178119375	1.254080375	0.925641625	0.8486205	0.820237
GATAD2B	1.096089375	1.16661	1.1758625	1.115477125	0.940522375	0.715696375	0.873466	1.050719125	1.153422125	1.27097625	1.01432375	1.040259125	0.853855125	0.853240125
RP5-1142A6.9	1.19080425	1.691195	1.47528875	1.055089375	0.872948313	0.69080725	1.1813	1.166136875	1.0788255	1.06993225	0.998661625	1.017051125	0.9563585	0.808203625
RP11-152F13.7	2.24859375	1.64194125	1.8870995	1.95951575	1.578368625	1.24192825	1.829168875	1.9421125	2.35537125	2.420168625	1.9370425	2.12766625	1.7984475	1.55587925
EPT1	1.64800175	2.346296125	2.37536375	1.9482015	1.40999575	1.597810375	1.785625	1.87196725	2.31089925	1.849376875	1.611361875	1.850554125	1.373824625	2.05910125
SP1	2.7201975	2.32742375	2.333105	1.87067125	1.73002875	1.56339	1.75446125	3.543495	3.32025125	2.59344125	1.79324125	1.7427475	1.88220125	2.3990825
ERBB2IP	3.08934875	4.4904125	3.31699875	2.73256375	2.14812875	2.71584125	3.08006625	3.1124	3.95864375	3.2342675	3.58853625	3.942805	2.14836375	3.00172625
CERK	1.7778075	1.98144375	1.54913975	1.555049875	1.268747625	1.482811625	1.49588075	1.87308875	1.263563625	1.36665	0.883910625	1.130574625	1.43817775	1.378622375
CRIPAK	0.1250223	0.127300263	0.112395225	0.07839855	0.072533925	0.104084638	0.068962813	0.1239636	0.116072513	0.162969063	0.074922875	0.092652775	0.096892813	0.098059463
AC112229.7	1.43538525	1.510339125	1.42735875	1.073983	0.766853	1.339415	1.356830125	1.4077335	1.292474125	1.263660625	1.14796925	1.26634175	1.537949875	1.206006
SERGEF	4.09146	4.00593375	2.456071875	2.315809063	2.17554625	2.035929875	3.037627	3.429155	2.5988175	3.231021125	2.78542375	2.81764	3.217375	3.61711
ENTPD4	3.53026	3.1433725	3.05169375	3.0561375	3.24991875	2.62451	2.991215	3.54274125	2.97184375	3.246745	2.54053825	3.19008	1.9299725	2.490833125
POP5	4.77310625	3.8238075	4.186	4.05630375	2.60001875	3.891875	4.25756375	3.8826	4.327535	3.57621625	3.88965375	3.47680875	3.45592125	4.5302325
PLEKHJ1	6.71268375	4.49471375	4.81601	5.085875	3.788705	4.4400825	5.10728375	7.25333625	6.10148375	6.16726125	5.52453125	5.96485375	5.56927125	5.29057125
MPP1	1.977206125	1.438852	1.117787375	1.451367125	1.132627125	1.08526225	1.352294375	1.38073425	1.17480825	1.91678375	1.461318	1.221722	0.982126	1.27909625
RP13-608F4.4	0.233853875	0.247672625	0.299223625	0.254868125	0.110846375	0.1627615	0.210021438	0.257281375	0.3043665	0.254846025	0.219735	0.2702284	0.231111	0.182292613
RANBP6	0.898560625	0.89554325	0.597329125	0.757071125	0.673080875	0.576554125	0.66619425	0.773691875	0.76758	0.698519875	0.5835505	0.73707225	0.48135675	0.628764
RP11-159F24.1	1.888181875	1.315957875	1.432591625	1.067861125	1.04761175	0.816384875	1.212349125	1.608313375	1.207197625	1.476927375	1.265395375	1.683694875	1.316020375	1.67863075
PSPH	5.131605	4.70768	4.395265	4.219225	3.622435	3.28819125	4.8278725	5.27327625	5.0086175	4.95845375	3.6525	4.60213375	4.3187725	4.4266475
F2RL1	0.850319125	1.200402625	0.881146875	1.076879375	0.791246	0.642985625	0.681007	0.9426405	1.03169825	0.971938	0.746273625	0.91875775	0.566561125	1.0064895
TPCN2	0.5422205	0.68310075	0.6928225	0.564743875	0.42862125	0.775621625	0.6104945	0.8001885	0.67414025	0.8251915	0.57116775	0.605077125	0.6389865	0.624102125
TFAP2C	0.397014475	0.520033875	0.516587125	0.516797375	0.3863865	0.3522325	0.43232	0.372843	0.526695875	0.3538615	0.371389738	0.302557994	0.23372625	0.394688125
SPEG	2.527625	2.01732525	1.72403125	1.284183375	0.8443355	1.480695625	1.36645	1.755285875	1.530227625	1.68169925	1.5297885	2.02229375	2.3687925	1.935485
ACAD8	2.32976125	1.74892325	1.43329675	1.458064375	1.40135475	1.318203125	1.134961125	1.38720925	1.575894625	2.2499225	1.6950325	1.542275375	1.33645175	1.6827295
RPL14	358.094125	323.429625	270.6955	215.5958125	254.09525	252.9775	272.61625	284.995	308.920375	291.196625	202.6791625	342.5335	204.340175	154.83685
CCNO	0.67560925	0.669473	0.608531375	0.432181625	0.451245875	0.372538375	0.403647	0.719427	0.413566	0.582880375	0.563314625	0.539605938	0.51589725	0.50373925
FAM115B	0.648890125	0.576346125	0.485911625	0.3755495	0.43386775	0.50511975	0.554125875	0.682563	0.706070875	0.506882625	0.412902875	0.58226925	0.398086	0.5204325
RPSAP14	6.17593875	5.8029625	7.10359875	4.2900875	4.48608875	5.6428875	6.14709375	8.25915	6.78756125	6.01669125	6.30256625	6.58844125	5.4893575	7.23012125
FAM168A	1.643806875	1.402774	1.5198625	1.208347375	1.223178625	1.542385	0.915691125	1.66295375	1.58195	1.71196375	1.59215	1.2675205	1.533685	1.46353375
FEN1	7.3614325	6.748975	4.910295	4.84949875	4.0821725	5.28811875	5.83298125	7.65400125	6.991475	5.0291925	4.488485	4.76501875	5.48069375	7.10872875
PEPD	18.298125	17.609375	17.9538125	15.2498	13.8825875	16.5021	16.8987375	19.2869875	16.6438	16.8685875	14.1192	11.80295875	15.1741	16.1216125
AVPI1	8.6621275	10.17124625	9.20223125	6.4333125	5.57538	7.55011625	7.6268325	8.72246625	8.88984375	8.60216625	6.73470625	8.41457125	8.30641625	7.59606875
PTPN3	0.438550125	0.34122175	0.405557625	0.3387145	0.2282005	0.236663125	0.290202625	0.329375125	0.243009125	0.24607385	0.317331375	0.260291263	0.20728175	0.288515
ATAD5	0.432472875	0.47683075	0.2927785	0.405362875	0.255452125	0.275276625	0.347154375	0.398772	0.504526625	0.240311888	0.320656663	0.374535125	0.3194645	0.454079375
TULP3	1.288148625	0.792685375	0.7045895	0.7045895	0.8484665	0.8484665	1.000037	1.185644625	0.819808125	1.328033125	0.85895375	0.82376925	0.618414	0.773235875
EFHC1	0.57945075	0.42717425	0.49298475	0.5239295	0.272010875	0.271701875	0.318808875	0.365915875	0.554798375	0.420944	0.371263	0.45101525	0.335526875	0.467507375
FAM8A1	0.262283	0.298101125	0.181175625	0.215161875	0.184077013	0.143621225	0.204892925	0.1980145	0.148636725	0.100580788	0.173173838	0.174806875	0.160827575	0.186882088
TM7SF3	7.89005125	7.8189625	7.74787375	7.139275	5.17992	8.8876575	7.13117625	8.96322625	7.260615	7.17093	6.4415525	6.5382175	5.26865	8.39876375
ZNF581	1.376731375	1.2063045	1.155669125	1.038145375	0.868223625	0.86255075	1.236160375	1.007601125	0.75386275	1.097705125	1.081242625	0.965064875	1.0177535	1.092423125
AC112229.1	0.216233638	0.228095963	0.195915238	0.141138413	0.115523825	0.134164825	0.100222025	0.157021413	0.1720115	0.194565788	0.220461125	0.19371175	0.166962375	0.150988063
PSMC1P5	47.461225	52.858575	36.3554	45.6732375	43.66105	48.25945	51.360825	52.63975	55.57807875	55.57807875	39.527675	39.527675	30.05025	33.202825
DFNA5	1.525184875	1.437658	1.49039375	0.789319125	1.08366625	1.087161875	0.888192625	1.391714625	1.090720125	1.45094625	1.297867681	1.144789113	1.0085105	1.000622375
TIGD2	0.379723375	0.426846875	0.40318725	0.2742575	0.241770275	0.244237875	0.345764875	0.33072025	0.416156625	0.327317	0.388321813	0.449326625	0.273137675	0.3723955
SLFN12	1.124512125	1.389520875	0.947293875	1.335461125	0.698203375	0.85065375	0.695980625	1.087126375	1.097287375	0.804293	0.953595875	1.131969625	0.59531375	0.968713875
APBA3	1.32614225	1.321945875	1.119546625	1.09786775	0.92807975	1.108011375	0.830717	1.315391875	0.85850425	1.353215	1.050705625	1.031116688	1.01152775	1.197517625
ZZEF1	1.5825895	1.08581025	1.18269225	0.83480825	1.097401375	1.3345435	1.27312075	1.517042	1.45527775	1.2108325	1.224547125	1.228162125	1.077262875	1.274385625
RP11-453F18__B.1	0.522318	0.443732875	0.4693705	0.32056175	0.317736875	0.316524	0.273623488	0.423483	0.614009625	0.487955125	0.401043	0.530010875	0.38537425	0.553396875
RP11-1415C14.3	1.58641425	1.37179025	1.15716625	0.930974625	0.894514125	1.2496575	1.26000625	1.65063875	1.736611625	1.59175125	1.58242925	1.518555688	1.454682125	1.451375
CIC	2.62654625	1.889155	2.62082875	2.085467625	1.5501065	2.53216125	2.19153875	3.03473625	2.41072625	2.0250325	2.2698575	1.692447625	2.149135	2.51958
DNA2	1.3147195	0.928646375	0.6169725	0.58828175	0.618743125	0.5691425	0.767703375	0.96626425	0.79047825	0.82674175	0.64051175	0.78879875	0.523233625	0.832321625
GNPTG	1.98323625	1.686845875	1.44961	1.407905	1.65371	1.22093475	1.49656375	1.9354175	1.79637125	1.857520125	1.94585	0.969681625	2.08929125	1.71398
TRIM21	0.622645	0.74416725	0.52026	0.559151	0.480979875	0.34556025	0.348192125	0.519648625	0.4540205	0.518576	0.448639	0.465402875	0.32797325	0.523495125
FAM222B	2.412003125	2.61909125	1.941085	2.174390125	1.502708625	1.749386	1.643317	2.4548275	1.6896325	1.570457438	1.451282375	1.054110375	2.204915	1.67927475
